Filename,r_wp,gof,bkg_scale,degree_of_crystallinity,Calcite_a,Calcite_a_err,Calcite_b,Calcite_b_err,Calcite_c,Calcite_c_err,Calcite_al,Calcite_be,Calcite_ga,Calcite_Strain_G,Calcite_Strain_L,Calcite_scale,Calcite_wp,Calcite_cabeq,Calcite_cbeq,Calcite_obeq,Vaterite_a,Vaterite_a_err,Vaterite_b,Vaterite_b_err,Vaterite_c,Vaterite_c_err,Vaterite_al,Vaterite_be,Vaterite_ga,Vaterite_strain_g,Vaterite_strain_l,Vaterite_scale,Vaterite_wp,Vaterite_cabeq,Vaterite_cbeq,Vaterite_obeq,Additive,Additive:Ca ions,Calcite Phase Out,Vaterite Phase Out,Amorphous,ycalc,yobs,Model to Use,degree_of_crystallinity_zscore_Additive,degree_of_crystallinity_zscore_vs_Control,degree_of_crystallinity_zscore_vs_AllAdditives,Calcite_a_zscore_Additive,Calcite_a_zscore_vs_Control,Calcite_a_zscore_vs_AllAdditives,Calcite_c_zscore_Additive,Calcite_c_zscore_vs_Control,Calcite_c_zscore_vs_AllAdditives,Vaterite_a_zscore_Additive,Vaterite_a_zscore_vs_Control,Vaterite_a_zscore_vs_AllAdditives,Vaterite_c_zscore_Additive,Vaterite_c_zscore_vs_Control,Vaterite_c_zscore_vs_AllAdditives,Calcite_wp_zscore_Additive,Calcite_wp_zscore_vs_Control,Calcite_wp_zscore_vs_AllAdditives,Vaterite_wp_zscore_Additive,Vaterite_wp_zscore_vs_Control,Vaterite_wp_zscore_vs_AllAdditives
578638-mythen_summed.xye,6.24228,7.45397,0.93029,60.3899,4.99663,0.00101,4.99663,0.00101,17.05419,0.00381,90.0,90.0,120.0,0.56292,0.69745,0.00066,7.25595,3.49415,0.0,0.42838,4.12709,9e-05,4.12709,9e-05,8.4769,0.00038,90.0,90.0,120.0,0.41137,1.42888,0.07461,92.74405,0.26604,0.0,0.00785,Ser,1.75,578638-mythen_summed_a_phase_out.txt,578638-mythen_summed_b_phase_out.txt,578638-mythen_summed_amor_phase_out.txt,578638-mythen_summed_ycalc.txt,578638-mythen_summed_yobs.txt,Both,0.5881253260889897,0.034868604187615795,0.23449581549406376,0.4045100307940252,0.2522984209947708,0.7757684169221456,-1.035038223892665,-0.789139252171841,-1.3433972124759104,-1.2685968587191878,-0.3809518265713236,-0.3837966132798045,2.45231683547016,2.0370162267809233,1.286172982466891,-0.6506902905965188,-2.657511568018261,-1.6102314793295127,0.650690290596519,2.6575115680182617,1.6102314793295123
578639-mythen_summed.xye,6.86149,8.41168,0.90536,58.38879,5.01243,0.00147,5.01243,0.00147,17.00755,0.00545,90.0,90.0,120.0,1.09514,0.5346,0.0007,6.11629,3.43356,0.0,0.0,4.12821,7e-05,4.12821,7e-05,8.47252,0.00031,90.0,90.0,120.0,0.47482,1.16798,0.09554,93.88371,0.53263,0.0,0.43065,Ser,2.0,578639-mythen_summed_a_phase_out.txt,578639-mythen_summed_b_phase_out.txt,578639-mythen_summed_amor_phase_out.txt,578639-mythen_summed_ycalc.txt,578639-mythen_summed_yobs.txt,Both,0.08390931744766439,-0.5270671745990941,-0.11639819663972527,4.669561418256482,8.580684265438908,8.684343465669507,-4.4185669466580935,-11.296459001318459,-5.411721860127557,-0.00041937086188649145,0.5754218117918657,0.5504574624269285,0.27096302604795036,0.27318698583780915,-0.021155303027136016,-0.7045873854522599,-2.701716102113562,-1.6469875180543856,0.7045873854522595,2.7017161021135623,1.6469875180543851
578997-mythen_summed.xye,5.54157,6.14367,0.90062,63.49155,4.99714,2e-05,4.99714,2e-05,17.05973,9e-05,90.0,90.0,120.0,0.23924,0.01629,0.00417,57.93812,1.08535,0.86149,1.09588,4.12978,7e-05,4.12978,7e-05,8.46952,0.00028,90.0,90.0,120.0,0.42222,0.56817,0.02696,42.06188,1.04147,0.0,1.01446,Ser,0.0,578997-mythen_summed_a_phase_out.txt,578997-mythen_summed_b_phase_out.txt,578997-mythen_summed_amor_phase_out.txt,578997-mythen_summed_ycalc.txt,578997-mythen_summed_yobs.txt,Both,1.3696423757276246,0.905849264058288,0.7783691721485045,0.5421794110223023,0.5211260653408668,1.0310452064704285,-0.6331353696019261,0.4589428964188744,-0.8601528182222736,1.777293714794936,1.9160527155686196,1.8600814792656193,-1.223114925610758,-0.9349152339859672,-0.9165856355570882,1.746183973644382,-0.6916781512195259,0.0243576114349237,-1.746183973644382,0.6916781512195264,-0.024357611434923928
578998-mythen_summed.xye,5.32381,6.37912,0.90886,56.73554,4.99331,1e-05,4.99331,1e-05,17.06655,7e-05,90.0,90.0,120.0,0.16904,0.0334,0.0049,46.58387,1.07955,0.88414,1.2048,4.12884,5e-05,4.12884,5e-05,8.4681,0.00021,90.0,90.0,120.0,0.4096,0.6568,0.04995,53.41613,1.09344,2e-05,1.08365,Ser,0.25,578998-mythen_summed_a_phase_out.txt,578998-mythen_summed_b_phase_out.txt,578998-mythen_summed_amor_phase_out.txt,578998-mythen_summed_ycalc.txt,578998-mythen_summed_yobs.txt,Both,-0.3326570463635565,-0.9913196775994936,-0.40629506665695947,-0.4916906404954043,-1.497716832394464,-0.8860334287637307,-0.1383740941031238,1.9953905955868008,-0.2652562895561302,0.7129304660578455,1.1133819833711596,1.0759753800119658,-1.930311822728954,-1.5067502847023448,-1.34042265962111,1.2092158522171177,-1.1320808425937714,-0.3418369138549781,-1.2092158522171177,1.1320808425937716,0.34183691385497783
578999-mythen_summed.xye,5.80206,7.15731,0.87676,55.39794,4.99713,2e-05,4.99713,2e-05,17.05452,9e-05,90.0,90.0,120.0,0.16321,0.02881,0.00415,32.48038,1.2879,1.00404,1.29874,4.1276,5e-05,4.1276,5e-05,8.47169,0.00021,90.0,90.0,120.0,0.44308,0.75896,0.07685,67.51962,0.95294,0.0,0.92717,Ser,0.5,578999-mythen_summed_a_phase_out.txt,578999-mythen_summed_b_phase_out.txt,578999-mythen_summed_amor_phase_out.txt,578999-mythen_summed_ycalc.txt,578999-mythen_summed_yobs.txt,Both,-0.669689659842395,-1.366933860580492,-0.6408428079756063,0.5394800114100866,0.5158549350597728,1.0260397792245755,-1.0110981621748603,-0.7147950086633411,-1.314611896572565,-0.6911231812125944,0.05453974089773702,0.041622653336760115,-0.14239854057700047,-0.06105462831293015,-0.2688910283600481,0.5422299631563513,-1.6791196125494934,-0.7966992627975219,-0.5422299631563513,1.6791196125494938,0.7966992627975216
579000-mythen_summed.xye,5.88922,6.83958,0.89645,58.64851,4.99515,3e-05,4.99515,3e-05,17.07842,0.00012,90.0,90.0,120.0,0.17044,0.07283,0.00304,32.98509,1.06889,0.74447,1.02491,4.12953,5e-05,4.12953,5e-05,8.47069,0.00023,90.0,90.0,120.0,0.45875,0.68933,0.05494,67.01491,0.86757,0.0,0.92594,Ser,0.75,579000-mythen_summed_a_phase_out.txt,579000-mythen_summed_b_phase_out.txt,579000-mythen_summed_amor_phase_out.txt,579000-mythen_summed_ycalc.txt,579000-mythen_summed_yobs.txt,Both,0.14935048847990448,-0.45413467190484674,-0.07085637593452247,0.004998888170991875,-0.5278288606366426,0.03496518450789547,0.7227426713177981,4.669530506015391,0.7701428006589738,1.494218382683644,1.7025764570051911,1.651542623080869,-0.6404245244638264,-0.4637553682546658,-0.5673678058703856,0.5660988387373501,-1.6595431858930874,-0.7804214779276214,-0.5660988387373501,1.659543185893088,0.7804214779276211
579001-mythen_summed.xye,6.08694,6.71557,0.92411,61.18677,4.99478,0.00023,4.99478,0.00023,17.08019,0.00096,90.0,90.0,120.0,0.149,0.24518,0.00045,7.24244,1.71162,0.0,0.08341,4.12985,6e-05,4.12985,6e-05,8.47167,0.00025,90.0,90.0,120.0,0.54333,0.73181,0.05095,92.75756,0.78361,0.0,0.76588,Ser,1.0,579001-mythen_summed_a_phase_out.txt,579001-mythen_summed_b_phase_out.txt,579001-mythen_summed_amor_phase_out.txt,579001-mythen_summed_ycalc.txt,579001-mythen_summed_yobs.txt,Both,0.7889111953345666,0.2586392934759454,0.3742267205662761,-0.09487889748458665,-0.7228606810441447,-0.15023562359533363,0.8511484568944807,5.068285993922653,0.9245367677761568,1.8565548077860174,1.9758260679663189,1.91847235899729,-0.1523590602552324,-0.06910864311216545,-0.27486056391055175,-0.6513292090033254,-2.6580355868095036,-1.6106672005824942,0.6513292090033252,2.658035586809504,1.6106672005824938
579002-mythen_summed.xye,6.08034,7.19837,0.90199,54.94312,4.99278,0.00014,4.99278,0.00014,17.07279,0.00062,90.0,90.0,120.0,0.0001,0.1496,0.00044,4.42858,1.65883,0.00276,0.54298,4.1292,5e-05,4.1292,5e-05,8.46965,0.00019,90.0,90.0,120.0,0.51369,0.72115,0.08436,95.57142,0.97929,0.0004,1.04758,Ser,1.25,579002-mythen_summed_a_phase_out.txt,579002-mythen_summed_b_phase_out.txt,579002-mythen_summed_amor_phase_out.txt,579002-mythen_summed_ycalc.txt,579002-mythen_summed_yobs.txt,Both,-0.7842898192790312,-1.4946527920274242,-0.7205953526126775,-0.6347588199483526,-1.7770867373032162,-1.151321072804164,0.31431070928586335,3.4011726546497036,0.2790478657044528,1.1205589442972612,1.4207877957018598,1.376271332917384,-1.158371547705347,-0.8825641377934414,-0.8777836544806701,-0.7844030023546539,-2.767178112044577,-1.7014191328485835,0.784403002354654,2.767178112044578,1.701419132848583
579003-mythen_summed.xye,6.03219,7.04167,0.90977,56.83759,4.99436,9e-05,4.99436,9e-05,17.07812,0.00039,90.0,90.0,120.0,0.10724,0.20878,0.00113,13.16121,1.27872,0.0,0.54594,4.12955,5e-05,4.12955,5e-05,8.47049,0.00021,90.0,90.0,120.0,0.44857,0.75923,0.06663,86.83879,0.72066,0.0,0.74295,Ser,1.5,579003-mythen_summed_a_phase_out.txt,579003-mythen_summed_b_phase_out.txt,579003-mythen_summed_amor_phase_out.txt,579003-mythen_summed_ycalc.txt,579003-mythen_summed_yobs.txt,Both,-0.3069436954324,-0.9626628090489477,-0.38840063109956746,-0.2082536812019631,-0.9442481528585217,-0.36046356792916134,0.700978978846973,4.601944830098282,0.7439743316558197,1.516864409252668,1.7196545576903564,1.668225731575738,-0.7400297212408378,-0.5442955162427268,-0.627063161372241,-0.3714172105833461,-2.4284614416545933,-1.4197764618326771,0.37141721058334626,2.4284614416545938,1.4197764618326767
579157-mythen_summed.xye,5.5114,6.46821,0.86999,57.30401,4.99762,2e-05,4.99762,2e-05,17.05538,9e-05,90.0,90.0,120.0,0.16463,0.03087,0.00348,32.91973,1.07402,0.92523,1.1194,4.12857,5e-05,4.12857,5e-05,8.47105,0.0002,90.0,90.0,120.0,0.46344,0.69596,0.0632,67.08027,1.15449,0.0,1.18932,Ser,0.0,579157-mythen_summed_a_phase_out.txt,579157-mythen_summed_b_phase_out.txt,579157-mythen_summed_amor_phase_out.txt,579157-mythen_summed_ycalc.txt,579157-mythen_summed_yobs.txt,Both,-0.18942070531667077,-0.8316864579529574,-0.30661403009340493,0.6717505924136925,0.7741403188432125,1.2713057142807078,-0.9487089104257974,-0.5210494043696027,-1.2395956187642878,0.40720910737752936,0.8828276241225658,0.8507534153323466,-0.4611351702644983,-0.31878310187558373,-0.4599161659666217,0.5630078167485367,-1.662078335278403,-0.7825294528421202,-0.5630078167485367,1.6620783352784037,0.7825294528421198
579158-mythen_summed.xye,5.10726,5.92502,0.92195,57.53084,4.997,3e-05,4.997,3e-05,17.06713,0.00013,90.0,90.0,120.0,0.18378,0.0404,0.00212,24.7839,1.29805,0.79033,1.17893,4.12881,6e-05,4.12881,6e-05,8.47153,0.00024,90.0,90.0,120.0,0.61789,0.81619,0.05737,75.2161,0.89078,5e-05,1.01242,Ser,0.25,579158-mythen_summed_a_phase_out.txt,579158-mythen_summed_b_phase_out.txt,579158-mythen_summed_amor_phase_out.txt,579158-mythen_summed_ycalc.txt,579158-mythen_summed_yobs.txt,Both,-0.13226676713230717,-0.767989863211944,-0.2668394605933238,0.5043878164498435,0.44733024140274114,0.9609692250258193,-0.09629762199330863,2.1260562356918244,-0.21466391615056957,0.6789614262038066,1.0877648323430325,1.050950717269292,-0.22208269799931726,-0.1254867467039512,-0.3166473127619566,0.1782460446058077,-1.977646640412016,-1.0449242745775356,-0.17824604460580787,1.9776466404120165,1.0449242745775353
579159-mythen_summed.xye,6.0906,7.38083,0.90007,54.58427,4.99616,5e-05,4.99616,5e-05,17.06847,0.00021,90.0,90.0,120.0,0.13985,0.0524,0.00131,11.86777,1.50328,0.45028,1.14943,4.12804,5e-05,4.12804,5e-05,8.47064,0.00023,90.0,90.0,120.0,0.58238,0.82789,0.08634,88.13223,0.88893,2e-05,0.92655,Ser,0.5,579159-mythen_summed_a_phase_out.txt,579159-mythen_summed_b_phase_out.txt,579159-mythen_summed_amor_phase_out.txt,579159-mythen_summed_ycalc.txt,579159-mythen_summed_yobs.txt,Both,-0.8747085942094157,-1.5954221921191798,-0.7835195877892603,0.2776382490150906,0.0045552977739872725,0.5405133363581638,0.0009135377089713812,2.427938921452617,-0.09777808793737007,-0.19291059669708238,0.43025795596909827,0.40865104022165394,-0.6653258236580792,-0.48389040525168103,-0.5822916447458495,-0.4325869088882875,-2.4786307137008405,-1.461492175930127,0.4325869088882878,2.4786307137008414,1.4614921759301267
579160-mythen_summed.xye,6.7688,8.28123,0.88297,55.7188,4.99531,5e-05,4.99531,5e-05,17.07674,0.00022,90.0,90.0,120.0,0.11689,0.0744,0.00158,13.40266,1.43314,0.48621,1.15232,4.12816,6e-05,4.12816,6e-05,8.47134,0.00026,90.0,90.0,120.0,0.56268,0.91751,0.09108,86.59734,0.74255,2e-05,0.81513,Ser,0.75,579160-mythen_summed_a_phase_out.txt,579160-mythen_summed_b_phase_out.txt,579160-mythen_summed_amor_phase_out.txt,579160-mythen_summed_ycalc.txt,579160-mythen_summed_yobs.txt,Both,-0.5888431553860396,-1.2768325098394002,-0.5845801074077971,0.04818928196812192,-0.44349077613586063,0.11505202044465526,0.6008659934823115,4.291050720883102,0.6235993742426749,-0.05703443728394377,0.5327265600793316,0.5087496911901266,-0.31670763493765497,-0.20199988729275223,-0.3733579004888253,-0.3599984948673268,-2.419096205744488,-1.4119892748206555,0.3599984948673269,2.4190962057444887,1.411989274820655
579161-mythen_summed.xye,6.42018,7.49568,0.90529,57.5616,4.99467,0.00016,4.99467,0.00016,17.0747,0.00068,90.0,90.0,120.0,0.10239,0.14465,0.00046,5.11185,1.60876,0.0004,0.51899,4.12863,6e-05,4.12863,6e-05,8.47202,0.00027,90.0,90.0,120.0,0.61818,0.92139,0.07621,94.88815,0.72263,6e-05,0.81114,Ser,1.0,579161-mythen_summed_a_phase_out.txt,579161-mythen_summed_b_phase_out.txt,579161-mythen_summed_amor_phase_out.txt,579161-mythen_summed_ycalc.txt,579161-mythen_summed_yobs.txt,Both,-0.12451622646947126,-0.7593520849011666,-0.2614457042214924,-0.1245722932201585,-0.78084311413852,-0.20529532330193934,0.45287288468204095,3.8314681246509226,0.44565378502283914,0.4751471870846015,0.9340619261780616,0.9008027408169534,0.021950034105422064,0.07183661586765663,-0.17039369178177458,-0.752089621168965,-2.7406757937994017,-1.6793824740384613,0.7520896211689649,2.740675793799402,1.6793824740384606
579162-mythen_summed.xye,6.98551,8.65559,0.86448,55.09642,4.99341,0.00011,4.99341,0.00011,17.07102,0.00048,90.0,90.0,120.0,0.0001,0.18163,0.00093,7.10323,1.5411,2e-05,0.70864,4.12818,6e-05,4.12818,6e-05,8.47028,0.00026,90.0,90.0,120.0,0.61828,0.94156,0.10775,92.89677,0.81664,3e-05,0.88284,Ser,1.25,579162-mythen_summed_a_phase_out.txt,579162-mythen_summed_b_phase_out.txt,579162-mythen_summed_amor_phase_out.txt,579162-mythen_summed_ycalc.txt,579162-mythen_summed_yobs.txt,Both,-0.7456631000458476,-1.451604306492894,-0.693714245597016,-0.4646966443722879,-1.4450055295816508,-0.8359791563034226,0.18590492370918074,3.0024171667424415,0.12465389858726966,-0.03438841071491972,0.549804660764497,0.5254327996849956,-0.8446151778565226,-0.6288626716300478,-0.6897432846490832,-0.6579127642521432,-2.663435191245394,-1.6151569678384212,0.6579127642521433,2.663435191245395,1.6151569678384208
579163-mythen_summed.xye,6.51649,7.92119,0.89205,56.88424,4.99301,9e-05,4.99301,9e-05,17.07124,0.00038,90.0,90.0,120.0,0.00011,0.21337,0.0013,11.83601,1.41644,0.00012,0.88061,4.12766,7e-05,4.12766,7e-05,8.47268,0.0003,90.0,90.0,120.0,0.55906,1.09207,0.08603,88.16399,0.56063,2e-05,0.58092,Ser,1.5,579163-mythen_summed_a_phase_out.txt,579163-mythen_summed_b_phase_out.txt,579163-mythen_summed_amor_phase_out.txt,579163-mythen_summed_ycalc.txt,579163-mythen_summed_yobs.txt,Both,-0.29518938067553124,-0.949562927443039,-0.38022056820145533,-0.5726726288649931,-1.6558507408333716,-1.0361962461450998,0.20186496485421193,3.0519799957475744,0.14384410918929336,-0.623185101506528,0.10577404295247449,0.09167197882062603,0.35064718347026713,0.3376191042288302,0.026600981374772483,-0.43408891100525077,-2.479862603916226,-1.4625164917698528,0.43408891100525065,2.479862603916227,1.4625164917698523
579165-mythen_summed.xye,7.31542,8.98146,0.86328,55.72493,4.9928,0.00015,4.9928,0.00015,17.07305,0.00065,90.0,90.0,120.0,0.0001,0.27961,0.00106,8.69422,1.62193,0.00041,0.54956,4.12825,6e-05,4.12825,6e-05,8.47114,0.00026,90.0,90.0,120.0,0.52626,0.91703,0.09921,91.30578,0.68292,3e-05,0.75258,Ser,2.0,579165-mythen_summed_a_phase_out.txt,579165-mythen_summed_b_phase_out.txt,579165-mythen_summed_amor_phase_out.txt,579165-mythen_summed_ycalc.txt,579165-mythen_summed_yobs.txt,Both,-0.5872985905530366,-1.2751111320420967,-0.5835052138265449,-0.6293600207236814,-1.76654447674056,-1.1413102183120136,0.33317257609353373,3.459746907110024,0.3017272055067317,0.044872682276161605,0.6095780131621963,0.5838236794166664,-0.41631283171466626,-0.28254003528081323,-0.43305325599068073,-0.5826712545522895,-2.6017247059249624,-1.5638447430951767,0.5826712545522894,2.601724705924963,1.5638447430951765
578563-mythen_summed.xye,5.89996,7.05477,0.87246,60.40457,4.99805,1e-05,4.99805,1e-05,17.05271,5e-05,90.0,90.0,120.0,0.1734,0.03668,0.01058,89.15623,1.29011,1.07416,1.45418,4.12525,0.00028,4.12525,0.00028,8.47455,0.0012,90.0,90.0,120.0,0.48241,1.06311,0.01147,10.84377,0.70468,0.00124,0.54507,SucAci,0.0,578563-mythen_summed_a_phase_out.txt,578563-mythen_summed_b_phase_out.txt,578563-mythen_summed_amor_phase_out.txt,578563-mythen_summed_ycalc.txt,578563-mythen_summed_yobs.txt,Both,-0.6258309492901781,0.038988116795519605,0.2370681954022165,1.6403246681475017,1.0007989209386834,1.4865390858603886,-1.7100448823443928,-1.1225619200257906,-1.4724949928900033,-1.7663415810450271,-1.952137089595913,-1.9186425947973738,-0.17299975806861545,1.0906694879190604,0.5847525553184992,0.4518400519605695,0.5191935191785402,1.0311965459218282,-0.45184005196057053,-0.5191935191785401,-1.0311965459218284
578564-mythen_summed.xye,7.97623,9.56736,0.866,60.65637,4.9928,1e-05,4.9928,1e-05,17.07939,5e-05,90.0,90.0,120.0,0.11943,0.00845,0.01184,100.0,1.11173,0.99512,1.48622,,0.00216,,0.00216,,0.0097,90.0,90.0,120.0,1.13638,0.08725,0.0011,0.0,1.99994,0.00189,0.00799,SucAci,0.25,578564-mythen_summed_a_phase_out.txt,,578564-mythen_summed_amor_phase_out.txt,578564-mythen_summed_ycalc.txt,578564-mythen_summed_yobs.txt,Calcite,-0.5912789515460906,0.10969658814316936,0.28122124658645387,-0.8616231841986352,-1.76654447674056,-1.1413102183120136,1.848214161561363,4.888057524811696,0.8547541837682626,,,,,,,0.9784864610230264,0.9397959801639248,1.3809271936971441,-0.978486461023027,-0.9397959801639244,-1.3809271936971441
578725-mythen_summed.xye,4.45643,5.21651,0.92785,58.64909,4.99744,1e-05,4.99744,1e-05,17.05398,5e-05,90.0,90.0,120.0,0.14875,0.03465,0.00639,70.79013,1.36344,1.05499,1.48492,4.12743,0.0001,4.12743,0.0001,8.47115,0.00042,90.0,90.0,120.0,0.52175,0.88241,0.0235,29.20987,0.85696,1e-05,0.77381,SucAci,0.0,578725-mythen_summed_a_phase_out.txt,578725-mythen_summed_b_phase_out.txt,578725-mythen_summed_amor_phase_out.txt,578725-mythen_summed_ycalc.txt,578725-mythen_summed_yobs.txt,Both,-0.8667179270494718,-0.45397180092239403,-0.07075467311606803,1.3496221557796761,0.6792599737797743,1.1812080238517975,-1.5406674840777603,-0.836449225313177,-1.3617151407778703,0.3969306923706791,-0.09062411492503038,-0.10018376886851446,-0.9307442700606969,-0.27851302788155324,-0.430068488215694,-0.44014129894248155,-0.19318113084665067,0.4388575300531568,0.440141298942481,0.19318113084665123,-0.43885753005315686
578726-mythen_summed.xye,3.36453,3.54402,0.98677,71.07911,4.99442,1e-05,4.99442,1e-05,17.07864,6e-05,90.0,90.0,120.0,0.17546,0.01683,0.00259,100.0,1.18991,1.10808,1.43368,,44.40883,,44.40883,,193.97447,90.0,90.0,120.0,2.50005,0.00024,0.0,0.0,0.46874,0.4453,1.98437,SucAci,0.25,578726-mythen_summed_a_phase_out.txt,,578726-mythen_summed_amor_phase_out.txt,578726-mythen_summed_ycalc.txt,578726-mythen_summed_yobs.txt,Calcite,0.8389295034467903,3.0365274565069273,2.1088454431710155,-0.08959356118902088,-0.912621371171021,-0.3304310044531543,1.7481881389628051,4.719093335020524,0.7893330112609974,,,,,,,0.9784864610230264,0.9397959801639248,1.3809271936971441,-0.978486461023027,-0.9397959801639244,-1.3809271936971441
578918-mythen_summed.xye,8.60727,10.44972,0.85181,63.28414,4.99072,1e-05,4.99072,1e-05,17.06604,4e-05,90.0,90.0,120.0,0.06009,0.02603,0.01217,96.38485,0.87428,0.86716,1.19108,4.12719,0.00075,4.12719,0.00075,8.47159,0.00332,90.0,90.0,120.0,0.06774,0.87625,0.00406,3.61515,1.90523,0.0,0.8637,SucAci,0.0,578918-mythen_summed_a_phase_out.txt,578918-mythen_summed_b_phase_out.txt,578918-mythen_summed_amor_phase_out.txt,578918-mythen_summed_ycalc.txt,578918-mythen_summed_yobs.txt,Both,-0.23069633394489925,0.8476060391090602,0.7419998935697818,-1.8528710952234975,-2.8629395752497886,-2.1824390854890017,0.06775095930722154,1.880494946529156,-0.30974268686093415,0.15877227694809537,-0.2955613231462555,-0.30038107080620075,-0.8326832155673851,-0.10132470230696064,-0.2987387061109758,0.8029104606355099,0.7995734388492979,1.2643322501207925,-0.8029104606355105,-0.7995734388492974,-1.2643322501207928
578919-mythen_summed.xye,7.43125,8.71899,0.87943,65.05387,4.99122,1e-05,4.99122,1e-05,17.06737,5e-05,90.0,90.0,120.0,0.09275,0.02877,0.00985,95.71431,0.85617,0.84258,1.16511,4.12738,0.00066,4.12738,0.00066,8.47265,0.00293,90.0,90.0,120.0,0.09566,0.87837,0.00392,4.28569,1.87491,3e-05,1.78718,SucAci,0.25,578919-mythen_summed_a_phase_out.txt,578919-mythen_summed_b_phase_out.txt,578919-mythen_summed_amor_phase_out.txt,578919-mythen_summed_ycalc.txt,578919-mythen_summed_yobs.txt,Both,0.012146028913097354,1.3445675283786191,1.0523214951276834,-1.6145903473807262,-2.5993830611847866,-1.932167723186572,0.24513043938190915,2.1801247764253513,-0.19372914094810834,0.3473143558236832,-0.13331936663832283,-0.14189154010605723,-0.5964452206525072,0.3255380820303349,0.01764667804928209,0.7703445280186487,0.7735648851646346,1.2427061561922732,-0.7703445280186495,-0.7735648851646344,-1.2427061561922732
578920-mythen_summed.xye,5.18668,5.34023,0.96184,82.33263,4.99771,3e-05,4.99771,3e-05,17.06389,0.00016,90.0,90.0,120.0,0.25455,0.0001,0.00135,47.60628,1.13607,1.49466,1.20041,4.12663,0.00016,4.12663,0.00016,8.48073,0.00068,90.0,90.0,120.0,0.65629,0.78843,0.01325,52.39372,1.1307,2.0,1.30063,SucAci,0.5,578920-mythen_summed_a_phase_out.txt,578920-mythen_summed_b_phase_out.txt,578920-mythen_summed_amor_phase_out.txt,578920-mythen_summed_ycalc.txt,578920-mythen_summed_yobs.txt,Both,2.38313759579405,6.196651350391733,4.08214665271364,1.4782937596144001,0.8215804913744634,1.3163545594947184,-0.21899030547534276,1.3961309357944096,-0.49728338138178174,-0.3969306923697977,-0.7737481423278502,-0.7675081086595672,1.2043123254927937,3.5793600607554388,2.4293390403297552,-1.5661049952162531,-1.0924241399768708,-0.30886239377644814,1.5661049952162525,1.0924241399768713,0.3088623937764479
578921-mythen_summed.xye,3.82828,4.27549,0.95135,58.44931,4.99707,1e-05,4.99707,1e-05,17.06203,6e-05,90.0,90.0,120.0,0.13904,0.01094,0.00247,42.83983,1.17284,1.2315,1.34348,4.12584,7e-05,4.12584,7e-05,8.47997,0.00031,90.0,90.0,120.0,0.58527,0.91226,0.02939,57.16017,0.8468,0.08937,0.93908,SucAci,0.75,578921-mythen_summed_a_phase_out.txt,578921-mythen_summed_b_phase_out.txt,578921-mythen_summed_amor_phase_out.txt,578921-mythen_summed_ycalc.txt,578921-mythen_summed_yobs.txt,Both,-0.8941317400332442,-0.5100724300162526,-0.1057860335830538,1.1732944023761438,0.48422815337180397,0.9960072157481239,-0.4670548415198422,0.9770997451121752,-0.6595278891998491,-1.1808688097996414,-1.4483331193869495,-1.4264908942020742,1.0349341404593955,3.273307498400235,2.2024966894222806,-1.7975958675305632,-1.2773027015992389,-0.4625887865428618,1.7975958675305626,1.277302701599239,0.4625887865428615
578922-mythen_summed.xye,7.30029,8.50467,0.89189,65.79081,4.99143,1e-05,4.99143,1e-05,17.06787,5e-05,90.0,90.0,120.0,0.10902,0.02781,0.00931,95.75857,0.86527,0.96635,1.20777,4.12774,0.00064,4.12774,0.00064,8.47282,0.00275,90.0,90.0,120.0,0.12355,0.861,0.00367,4.24143,1.13317,0.0,1.49909,SucAci,1.0,578922-mythen_summed_a_phase_out.txt,578922-mythen_summed_b_phase_out.txt,578922-mythen_summed_amor_phase_out.txt,578922-mythen_summed_ycalc.txt,578922-mythen_summed_yobs.txt,Both,0.11326894081749479,1.551509152186942,1.1815436934585455,-1.5145124332868638,-2.488689325277598,-1.827053751019658,0.3118144544474565,2.2927675696191994,-0.15011502594336817,0.7045519789571181,0.17408644569313567,0.15840441280010176,-0.5585579950527646,0.393997207820616,0.06838773022617732,0.7724940913222883,0.775281618821215,1.2441336190092214,-0.7724940913222886,-0.7752816188212143,-1.2441336190092211
578923-mythen_summed.xye,7.11259,8.54641,0.86185,60.22068,4.9952,1e-05,4.9952,1e-05,17.06031,4e-05,90.0,90.0,120.0,0.12468,0.01226,0.01062,90.45537,1.04562,0.96271,1.34127,4.12597,0.00036,4.12597,0.00036,8.47609,0.00157,90.0,90.0,120.0,0.66318,0.90808,0.00998,9.54463,0.75249,0.4375,0.63628,SucAci,1.25,578923-mythen_summed_a_phase_out.txt,578923-mythen_summed_b_phase_out.txt,578923-mythen_summed_amor_phase_out.txt,578923-mythen_summed_ycalc.txt,578923-mythen_summed_yobs.txt,Both,-0.6510643363638879,-0.012650409003205689,0.20482314146151265,0.2821244054451438,-0.501473209230236,0.05999232073804955,-0.6964478533457041,0.5896085365246984,-0.8095604448164032,-1.05186633477992,-1.3373254649345128,-1.3180506889865375,0.17021393265678816,1.7108286274279885,1.0444067926834222,0.5149350286955431,0.5695838798339724,1.0730960950408917,-0.5149350286955436,-0.5695838798339719,-1.0730960950408917
